,churn
61959,1
16603,1
42967,1
38705,1
14488,1
30353,1
115491,0
114129,0
96424,0
104587,0
82296,1
76401,1
7106,1
34615,1
47748,1
34616,1
1601,1
23837,1
114877,0
35305,1
77516,1
96637,0
95394,0
43731,1
43601,1
63580,1
115357,0
19188,1
17022,1
26867,1
80071,1
45157,1
69451,1
94720,0
112471,0
84658,1
46462,1
106638,0
91459,1
87251,1
67879,1
57284,1
39772,1
109590,0
29997,1
26173,1
74518,1
32752,1
39476,1
70175,1
106271,0
30462,1
9440,1
100852,0
14573,1
108291,0
72260,1
111021,0
12601,1
52971,1
91019,1
64091,1
49370,1
93924,0
33468,1
82511,1
36067,1
98579,0
15680,1
23943,1
46353,1
37776,1
12756,1
78738,1
53508,1
30558,1
115554,0
106976,0
18231,1
35478,1
12640,1
88954,1
66874,1
98155,0
106651,0
20245,1
22754,1
100929,0
1890,1
63975,1
51281,1
3002,1
98066,0
95684,0
1499,1
54517,1
15139,1
38931,1
90177,1
97104,0
64153,1
30132,1
77719,1
14169,1
72918,1
61500,1
53929,1
111240,0
61446,1
108209,0
28900,1
45718,1
115455,0
56790,1
86936,1
57851,1
100792,0
26899,1
38060,1
78492,1
85978,1
27623,1
53256,1
3961,1
85341,1
3948,1
85538,1
85426,1
48164,1
92998,1
108499,0
4739,1
6922,1
18281,1
9912,1
110292,0
70033,1
84249,1
66473,1
49238,1
42389,1
53937,1
113765,0
114822,0
9938,1
94513,0
86513,1
135,1
63160,1
7215,1
47342,1
16611,1
68520,1
13678,1
4806,1
47900,1
76955,1
47638,1
41212,1
81411,1
43001,1
16516,1
62998,1
84149,1
109486,0
86698,1
24992,1
56463,1
86779,1
80647,1
4530,1
57678,1
88590,1
19965,1
78070,1
109433,0
63887,1
96069,0
103468,0
92850,1
9860,1
28660,1
115594,0
102539,0
32453,1
40144,1
7041,1
36005,1
27144,1
28016,1
86310,1
59700,1
72491,1
14227,1
13043,1
72646,1
25929,1
85862,1
85319,1
100299,0
776,1
49670,1
29281,1
32314,1
21002,1
10998,1
109894,0
43040,1
64582,1
3648,1
47080,1
48933,1
91806,1
27952,1
472,1
59188,1
81115,1
43596,1
24735,1
8132,1
106974,0
100565,0
56573,1
71339,1
19233,1
52593,1
33985,1
72655,1
24600,1
82125,1
87991,1
95557,0
19011,1
63059,1
95078,0
31506,1
76797,1
53062,1
107054,0
34796,1
90959,1
102884,0
90666,1
93537,1
25402,1
17759,1
9774,1
62765,1
76001,1
94545,0
5719,1
98237,0
47058,1
71171,1
28182,1
47187,1
68996,1
61515,1
60586,1
45605,1
12522,1
112920,0
64246,1
38408,1
4120,1
111801,0
61443,1
52757,1
66506,1
15345,1
41217,1
15811,1
87461,1
35519,1
44759,1
89355,1
64653,1
102724,0
38403,1
2057,1
86145,1
10890,1
110823,0
53695,1
65370,1
63788,1
25122,1
39627,1
64868,1
70802,1
101572,0
55236,1
5979,1
91650,1
49078,1
102820,0
88099,1
17094,1
81513,1
69425,1
97893,0
77986,1
49406,1
97942,0
63676,1
39406,1
19045,1
4487,1
66196,1
87418,1
72155,1
59537,1
22738,1
84774,1
66279,1
109195,0
72417,1
8118,1
5892,1
40161,1
42126,1
115283,0
37750,1
71788,1
20417,1
34657,1
65451,1
70448,1
108097,0
26277,1
21106,1
104721,0
37653,1
92014,1
79627,1
61865,1
17949,1
81507,1
93257,1
70961,1
36083,1
79744,1
49808,1
1473,1
50410,1
61064,1
15793,1
106442,0
91268,1
84428,1
73320,1
5598,1
74090,1
23623,1
7070,1
112953,0
84488,1
13201,1
14229,1
2365,1
33217,1
71656,1
24519,1
105083,0
26967,1
40234,0
20031,1
102764,0
18843,1
71828,1
90479,1
91395,0
99435,0
84242,1
42111,1
34226,1
79615,1
67822,1
59084,1
68763,1
39621,1
108903,0
8718,1
28894,1
67511,1
52509,1
106275,0
71538,1
97297,0
76090,1
98286,0
38046,1
93216,1
85369,1
69680,1
113062,0
8765,1
51672,1
5774,1
63804,1
14679,1
4904,1
107632,0
92639,1
62258,1
67779,1
114769,0
42879,1
53322,1
90433,1
66495,1
41928,1
18534,1
105756,0
77762,1
108246,0
21847,1
32539,1
6700,1
55995,0
53477,1
22069,1
9560,1
106712,0
56761,1
93925,0
5540,1
93012,1
60871,1
50465,1
108900,0
89102,1
53847,1
99504,0
51062,1
50494,1
61871,1
44295,1
24206,1
114784,0
110086,0
36795,1
86362,1
46069,1
109316,0
67908,1
72722,1
107325,0
59518,1
86648,0
26699,1
62027,1
8588,1
83237,1
111882,0
77134,1
130,1
4608,1
4226,1
14883,1
13415,1
83711,1
114491,0
74585,1
21451,1
49906,1
42561,1
89645,1
28995,1
14060,1
36816,1
70449,1
84492,1
34205,1
6309,1
29006,1
63499,1
101309,0
66423,1
77875,1
16793,1
60626,1
70377,1
3191,1
57105,1
14556,1
103444,0
81784,1
41121,1
79503,1
66952,1
109668,0
59078,1
102015,0
6897,1
89825,1
78611,1
41589,1
79948,1
31692,1
70723,1
69310,1
47011,1
31750,1
60519,1
58709,1
20831,1
19781,1
20137,1
96074,0
111278,0
79603,1
19464,1
114754,0
31109,1
78000,1
2803,1
44492,1
15534,1
29689,1
84621,1
86914,1
86790,1
38882,1
64526,1
12478,1
111288,0
68323,1
19776,1
69876,1
37726,1
79123,1
93117,1
40871,1
106453,0
13501,1
89989,1
109252,0
61546,1
49273,1
95048,0
106720,0
54438,1
69729,1
22459,1
76599,1
13206,1
60267,1
22596,1
89812,1
20207,1
47859,1
20112,1
61693,1
47194,1
5822,1
35018,1
111015,0
1766,1
9288,1
9049,1
10919,1
20486,1
92689,1
47586,1
31537,1
22872,1
64897,1
95231,0
35316,1
27075,1
57120,1
60199,1
28701,1
78807,1
100737,0
41394,1
30128,1
70970,1
77581,1
62369,1
9616,1
36924,1
6549,1
21446,1
43323,1
109896,0
67215,1
104378,0
113898,0
30893,1
47943,1
15772,1
42251,1
3631,1
82406,1
48275,1
61958,1
115124,0
44949,1
106880,0
108915,0
75205,1
103397,0
103764,0
52764,1
64878,1
100459,0
79067,1
46046,1
68122,1
20153,1
85454,1
25027,1
91742,1
98252,0
113460,0
61310,1
64135,1
26472,1
77373,1
72887,1
46428,1
23605,1
70846,1
108245,0
39637,1
22899,1
104285,0
6207,1
62722,1
93876,0
29652,1
74701,1
67507,1
36266,1
115656,0
64396,1
38548,1
95504,0
101416,0
20551,1
52912,1
94315,0
12985,1
45899,1
54709,1
27406,1
12064,1
47730,1
58282,1
90664,1
100875,0
115454,0
82308,1
16738,1
79466,1
46419,1
95362,0
69249,1
12508,1
54987,1
26276,0
22340,1
72334,1
76068,1
66861,1
71270,1
10028,1
62540,1
105949,0
106011,0
80281,1
5161,1
95326,0
59329,1
33333,0
31979,1
23624,1
35850,1
66048,1
32047,1
42770,1
69542,1
29853,1
77661,1
86319,1
78983,1
17363,0
25819,1
110015,0
111699,0
3621,1
22119,1
106823,0
80429,1
28790,1
37114,1
71228,1
93695,0
18934,1
16086,1
81181,1
45540,1
39202,1
95922,0
10424,1
94949,0
97384,0
5035,1
59630,1
87954,1
43366,1
41415,1
101517,0
1541,1
15670,1
64212,1
3132,1
54788,1
94552,0
69074,1
30228,1
59225,1
96204,0
15940,1
96176,0
80919,1
106518,0
34038,1
38928,1
72574,1
66502,1
21879,1
60942,1
42102,1
7276,1
15764,1
67174,1
8312,1
34124,1
142,1
100134,0
69946,1
32921,1
102411,0
88864,1
57020,1
48878,1
22763,1
78747,1
107701,0
17583,1
105029,0
63880,1
60727,1
114085,0
49458,1
8950,1
111320,0
72218,1
63223,1
13070,1
17601,1
77008,1
95329,0
19898,1
57339,1
39567,1
38487,1
60729,1
101203,0
105827,0
10210,1
90622,1
18162,1
59471,1
58243,1
66435,1
52924,1
26759,1
94385,0
85012,1
17960,0
33629,1
91645,1
104920,0
33545,1
293,1
6879,1
106376,0
96923,0
8719,1
106354,0
50447,1
54697,1
81304,1
28484,1
14407,1
27206,1
51108,1
87478,1
8705,1
84178,1
70759,1
65322,1
66161,1
20079,1
108128,0
3606,1
103114,0
45262,1
24361,1
48451,1
21200,1
22317,1
42597,1
6764,1
90846,1
72111,1
55092,1
69755,1
37986,1
24197,1
21801,1
57308,1
42309,1
103783,0
111740,0
49883,1
26463,1
38311,1
19952,1
37333,1
89374,1
83313,1
83836,1
104210,0
42306,1
46015,1
5110,1
15087,1
10288,1
107745,0
13184,1
79289,1
97071,0
101939,0
63773,1
101634,0
49152,1
73170,1
68835,1
89827,1
86760,1
11980,1
33346,1
11793,1
57238,1
54191,1
62401,1
25335,1
31808,1
82460,1
39108,1
94130,0
79150,1
80099,1
1787,1
73953,1
66641,1
81967,1
15460,1
76250,1
8381,1
95910,0
67628,1
9867,1
14058,1
54994,1
95961,0
31875,1
113159,0
39421,1
70847,1
83233,1
63784,1
99281,0
64202,1
111350,0
45077,1
101045,0
7852,1
77878,1
22430,1
66525,1
39800,1
82444,1
53290,1
31182,1
51620,1
10543,1
6980,1
25745,1
68310,1
97476,0
33640,1
85690,1
22526,1
4486,1
93278,1
70639,1
102307,0
44166,1
50821,1
5529,1
22747,1
66056,1
82252,1
25310,1
80407,1
45263,1
69246,1
60272,1
24872,1
53835,1
115171,0
99298,0
30198,1
109510,0
90072,1
92224,1
46729,1
20380,1
92811,1
33930,1
11615,1
104731,0
112148,0
45961,1
104888,0
45279,1
27487,1
108280,0
103130,0
114418,0
99933,0
24702,1
98301,0
53049,1
86687,1
77565,1
65121,1
20217,1
101425,0
108424,0
38128,1
33275,1
25591,1
84672,1
34145,1
110582,0
19888,1
28317,1
83566,1
15571,1
71347,1
79182,1
36883,1
61769,1
97511,0
111735,0
65469,1
32739,1
90966,1
14243,1
110332,0
50891,1
92485,1
96869,0
95766,0
79225,1
75613,1
49809,1
80888,1
96220,0
87948,1
29233,1
79608,1
94813,0
55768,1
96080,0
309,1
115387,0
96600,0
8213,1
57598,1
74928,1
71400,1
29154,1
115625,0
21157,1
35114,1
99685,0
52189,1
10366,1
8172,1
50273,1
21011,1
114741,0
24429,1
62568,1
14993,1
101709,0
35960,1
80005,1
108347,0
6093,1
37204,1
75889,1
93827,0
29985,1
114422,0
40097,1
99878,0
65038,1
74888,1
67139,1
30518,1
16085,1
39717,1
1283,1
80677,1
15501,1
108977,0
32805,1
7983,1
37734,1
90746,1
72226,1
47591,1
27422,1
107525,0
62728,1
59612,1
72484,1
19225,1
5467,1
80963,1
26051,1
8900,1
111008,0
28838,1
31043,1
113131,0
85723,1
97063,0
114650,0
57640,1
113909,0
93217,1
75682,1
57431,1
14533,1
82636,1
37163,1
107420,0
7465,1
36548,1
57761,1
28799,1
7979,1
76193,1
64056,1
54612,1
41046,1
27888,1
114427,0
29188,1
65295,1
75025,1
111829,0
81562,1
104020,0
47805,1
40196,1
38079,1
88674,1
63345,1
59312,1
61063,1
59079,1
69078,1
39168,1
110515,0
16469,1
22865,1
109993,0
53262,1
82177,1
41719,1
39299,1
57907,1
106314,0
18646,1
74789,1
50020,1
51547,1
65864,1
73448,1
77614,1
63617,1
72685,1
105101,0
92688,1
107746,0
3499,1
308,1
5811,1
101095,0
77704,1
78541,1
32004,1
107295,0
28267,1
41242,1
13182,1
94231,0
45994,1
7005,1
89289,1
101508,0
74121,1
98764,0
47759,1
93766,0
57581,1
43265,1
14558,1
8934,1
3489,1
19077,1
67115,1
2487,1
103753,0
32373,1
21797,1
46194,1
103241,0
85901,1
89419,1
35418,1
30461,1
22919,1
106218,0
89224,1
98312,0
64215,1
77097,1
98667,0
21344,1
57398,1
52298,1
99848,0
112850,0
41658,1
75189,1
103050,0
98757,0
102082,0
10763,1
84689,1
33343,1
60021,1
61550,1
73504,1
1584,1
4657,1
90841,1
80278,1
80535,1
112837,0
115501,0
46838,1
31110,1
27670,1
61303,1
53851,1
70988,1
36342,1
106610,0
83179,1
71975,1
87374,1
7521,1
4217,1
22501,1
46042,1
35229,1
85559,1
60753,1
57558,1
21687,1
40424,1
74610,1
56298,1
86603,1
23243,1
70735,1
28557,1
68091,1
84616,1
113091,0
45178,1
17787,1
10465,1
83078,1
42160,1
81501,1
102193,0
69740,1
42761,1
74595,1
25272,1
59026,1
111256,0
26585,1
57002,1
97518,0
15746,1
48750,1
30585,1
70473,1
54356,1
64265,1
16789,1
4271,1
83958,1
77731,1
51575,1
105468,0
72156,1
88053,1
107177,0
69835,1
77065,1
24073,1
65140,1
23535,1
43820,1
44735,1
33139,1
73247,1
49503,1
45555,1
50197,1
52305,1
53552,1
72011,1
107029,0
107786,0
38195,1
78833,1
84043,1
57929,1
81920,1
95674,0
58813,1
108257,0
21402,1
60180,1
100728,0
40862,1
82442,1
50560,1
51280,1
99425,0
59678,1
85573,1
46146,1
65105,1
27864,1
36464,1
2857,1
22458,1
64420,1
4006,1
51405,1
40322,1
106305,0
91398,1
64065,1
43383,1
113606,0
113877,0
49139,1
91674,1
16851,1
59003,1
22189,1
97331,0
107903,0
9372,1
34397,1
111750,0
54152,1
20357,1
28433,1
28893,1
25520,1
10911,1
27429,1
38776,1
99426,0
64437,1
13895,1
29102,1
63277,1
99984,0
85280,1
68857,1
324,1
65228,1
23270,1
105159,0
4380,1
108572,0
114788,0
4855,1
64020,1
61276,1
59072,1
19836,1
36088,1
58209,1
1972,1
39810,1
31586,1
71891,1
92169,1
18641,1
42393,1
9895,1
115292,0
63600,1
68425,1
71733,1
101030,0
99615,0
30667,1
11294,1
63619,1
40667,1
65456,1
66305,1
21147,1
95564,0
70906,1
98315,0
100453,0
9818,1
88840,1
69606,1
6870,1
75316,1
53225,1
85247,1
41958,1
10419,1
92943,1
26281,1
21624,1
86302,1
26151,1
51056,1
41,1
55944,1
59221,1
61335,1
25820,1
96117,0
42183,1
59200,1
114590,0
57693,1
105202,0
45572,1
48508,1
89427,1
86100,1
94085,0
104520,0
1559,1
4270,1
34858,1
110367,0
3857,1
65390,1
11494,1
7936,1
88488,1
73981,1
95428,0
53057,1
64761,1
114554,0
72360,1
45135,1
13679,1
22704,1
2867,1
88769,1
6097,1
75919,1
86210,1
100887,0
87079,1
18506,1
43605,1
65709,1
56344,1
124,1
60317,1
31465,1
93603,0
11146,1
34168,1
58111,1
111910,0
176,1
15548,1
102148,0
94484,0
16198,1
98909,0
71265,1
52291,0
43334,1
922,1
40818,1
18727,1
43921,1
44567,1
103394,0
65053,1
16976,1
38712,1
33378,1
8685,1
52468,1
92525,1
110700,0
61321,1
109740,0
39469,1
114348,0
15082,1
51640,1
64181,1
55737,1
72153,1
37638,1
34386,1
6288,1
75019,1
106198,0
65855,1
6633,1
60337,1
25522,1
94249,0
89378,1
79661,1
94571,0
49203,1
61939,1
21434,1
58642,1
53468,1
17365,1
13179,1
20449,1
40209,1
86662,1
83176,1
6259,1
100399,0
114727,0
87451,1
17144,0
43829,1
49867,1
52442,1
50436,1
5566,1
44920,1
42978,1
48609,1
100661,0
100619,0
47958,1
40518,1
87439,1
41591,1
72773,1
9773,1
106693,0
34669,0
46303,1
78398,1
19597,1
13886,1
93937,0
41482,1
27662,1
104016,0
64567,1
19477,1
24446,1
115411,0
108439,0
112002,0
78009,1
25810,1
4565,1
17327,1
5259,1
37901,1
108488,0
73976,1
37936,1
8470,1
30797,1
94894,0
83666,1
53368,1
12383,1
98651,0
108168,0
69371,1
22617,1
114239,0
114094,0
96418,0
31625,1
24230,1
109893,0
70365,1
4451,1
86504,1
98572,0
27043,1
105497,0
29023,1
42973,1
107221,0
81438,1
45348,1
20890,1
83380,1
107856,0
90388,1
45737,1
68963,1
86178,1
107761,0
15164,1
61710,1
33446,1
30316,1
67040,0
83230,1
60289,1
34363,1
98937,0
37069,1
109975,0
42320,1
99261,0
72736,1
89298,1
83533,1
115380,0
9819,1
18221,1
29797,1
21035,1
65523,1
31882,1
24059,1
98492,0
85542,1
50476,1
18539,1
108122,0
85344,1
89578,1
55503,1
10698,1
76209,1
52094,1
31950,1
17239,1
23501,1
28389,1
63632,1
6124,1
5504,1
44869,1
13513,1
1494,1
17645,1
52869,1
7370,1
14072,1
9351,1
2960,1
37378,1
47865,1
111730,0
39808,1
28812,1
74351,1
30381,1
21124,1
27027,1
14192,1
33362,1
28520,1
56411,1
76671,1
85592,1
39358,1
74260,1
87340,1
13609,1
38325,1
63228,1
89708,1
85627,1
104605,0
92926,1
56781,1
4698,1
15866,1
10759,1
104154,0
38404,1
74983,1
9475,1
51094,1
22848,1
84750,1
22647,1
4588,1
66360,1
69399,1
33065,1
105327,0
69058,1
60741,1
96848,0
84220,1
40684,1
90294,1
87112,1
31480,1
81623,1
60666,1
71030,1
31035,1
102565,0
75109,1
46885,1
12195,1
107144,0
60496,1
26703,1
9592,1
64550,1
74903,1
42127,1
77544,1
90150,1
74205,1
99443,0
55253,1
99212,0
80974,1
114058,0
35547,1
84958,1
81488,1
102264,0
30944,1
19254,1
53430,1
51301,1
22415,0
42869,1
98464,0
7720,1
88621,1
15047,1
2319,1
12183,1
49908,1
76231,1
95224,0
15983,1
78546,1
26729,1
89548,1
6189,1
8182,1
57647,1
18343,1
8012,1
97790,0
80284,1
84385,1
28477,1
78970,1
55013,1
45145,1
29437,1
114120,0
72662,1
21677,1
89948,1
19613,1
66075,1
17967,1
31678,1
74214,1
27249,1
82855,1
14028,1
39098,1
38512,1
14786,1
87205,1
70320,1
49099,1
66870,1
51075,1
111763,0
51590,1
87349,1
28621,1
59648,1
14018,1
18174,1
7707,1
5058,1
78132,1
19440,1
36082,1
66272,1
13576,1
35196,1
88483,1
99024,0
88941,1
30342,1
96720,0
97463,0
72826,1
102244,0
47201,1
15187,1
89990,1
36430,1
56701,1
7358,1
72550,1
101823,0
48756,1
31532,1
39475,1
115025,0
15592,1
110540,0
62236,1
57434,1
34450,1
97164,0
75915,1
70396,1
36214,1
68288,1
68306,1
4931,1
107957,0
30415,1
33005,1
56666,1
32524,1
63091,1
6347,1
114592,0
25832,1
12563,1
94167,0
43603,1
80722,1
64280,1
64678,1
104846,0
68657,1
103747,0
52202,1
66533,1
110276,0
76851,1
114042,0
3599,1
85647,1
38263,1
114206,0
52070,1
66199,1
23788,1
74755,1
14218,1
58945,1
46147,1
8435,1
43018,1
62205,1
9132,1
66230,1
31204,1
13309,1
56862,1
36021,1
8086,1
48688,1
114407,0
91309,1
57289,1
109347,0
101006,0
83002,1
84269,1
84703,1
19598,1
1512,1
107401,0
69214,1
26723,1
76789,1
15503,1
83899,1
29079,1
25033,1
100722,0
93780,0
68876,1
107143,0
79848,1
106592,0
6069,1
105219,0
96449,0
28598,1
102311,0
42299,1
13265,1
68742,1
67237,1
86025,1
74611,1
73213,1
67887,1
72976,1
18197,1
91269,1
35918,1
94547,0
11983,1
83376,1
71077,1
67812,1
102115,0
40051,1
83851,1
34169,1
20391,1
5501,1
104157,0
12142,1
51437,1
75246,1
70614,1
44740,1
85043,1
63590,1
105400,0
5515,1
18598,1
54555,1
57040,1
24816,1
62622,1
33951,1
57554,1
79492,1
23004,1
22860,1
37619,1
6055,1
11078,1
107396,0
58683,1
29643,1
111445,0
23812,1
94198,0
20808,1
26837,1
84304,1
101073,0
31013,1
103996,0
5644,1
78107,1
59030,1
47241,1
21480,1
106707,0
73606,1
109688,0
14725,1
107382,0
77686,1
67633,1
20592,1
52325,1
68104,1
2621,1
36335,1
60799,1
108808,0
60370,1
71012,1
2596,1
94402,0
4115,1
100408,0
58355,1
103882,0
57673,1
96288,0
41129,1
54610,1
86845,1
58715,1
27327,1
89916,1
110820,0
29549,1
41708,1
65846,1
95941,0
108669,0
59601,1
85513,1
106465,0
7656,1
104501,0
81984,1
12059,1
15979,1
107642,0
94452,0
8339,1
39262,1
87700,1
18418,1
110550,0
31298,1
102668,0
77807,1
64143,1
33774,1
62315,1
115132,0
80213,1
81189,1
17626,1
13088,1
1168,1
9906,1
63397,1
68669,1
6330,1
54441,1
67302,1
69038,1
71011,1
104728,0
108138,0
106983,0
113414,0
22862,1
90718,1
12236,1
50318,1
53686,1
56205,1
31614,1
101458,0
13548,1
21028,1
65840,1
87218,1
77327,1
836,1
96983,0
55510,1
42893,1
22540,1
43943,1
103754,0
41189,1
84483,1
52133,1
55258,1
44812,1
102715,0
413,1
55816,1
22523,1
2950,1
92703,1
16721,1
105063,0
44090,1
91619,1
67480,1
22315,1
91303,1
44070,1
79179,1
110207,0
1487,1
30289,1
109863,0
4918,1
39718,1
94851,0
97825,0
52008,1
21349,1
39675,1
75286,1
22010,1
80312,1
105542,0
92059,1
88169,1
4010,1
63816,1
105305,0
88765,1
88049,1
47277,1
64312,1
91927,1
108991,0
73031,1
23461,1
84920,1
40988,1
88794,1
76038,1
55514,1
93114,1
70160,1
31836,1
12946,1
3253,1
55868,1
30258,1
15658,1
102315,0
24275,1
45681,1
54064,1
3215,1
18736,1
40953,1
53544,1
106757,0
55678,1
69105,1
102732,0
83780,1
66165,1
56523,1
99915,0
90185,1
12084,1
30043,1
109385,0
59094,1
68939,1
51334,1
1073,1
33372,1
13822,1
100963,0
7241,1
105531,0
57331,1
523,1
27617,1
91325,1
25023,1
47646,1
54031,1
37532,1
20645,1
62109,1
102680,0
102130,0
80852,1
97250,0
103818,0
89743,1
115003,0
106840,0
77973,1
47544,1
102674,0
33599,1
77365,1
28324,1
93084,1
40751,1
45498,1
29922,1
85100,1
32064,1
3007,1
97513,0
114209,0
79832,1
67947,1
4147,1
45749,1
82597,1
72914,1
104229,0
85460,1
114732,0
114283,0
77857,1
75031,1
63405,1
65330,1
60537,1
9831,1
65101,1
70424,1
45375,1
85518,1
113151,0
69724,1
87333,1
41619,1
87090,1
67565,1
68743,1
391,1
655,1
69162,1
102171,0
10214,1
46234,1
9382,1
96131,0
50552,1
102320,0
73903,1
55953,1
66913,1
48684,1
71173,1
43024,1
61462,1
88544,1
80577,1
71151,1
59347,1
41057,1
45358,1
70350,1
99850,0
71184,1
69086,1
54339,1
115684,0
8081,1
91515,1
112747,0
69307,1
80418,1
85200,1
115237,0
93164,1
71748,1
101864,0
39148,1
80802,1
77244,1
67083,1
24344,1
5996,1
94027,0
2981,1
26722,1
38750,1
32109,1
39732,1
72418,1
12175,1
68366,1
50263,1
44406,1
28372,1
29343,1
39033,1
6073,1
1656,1
89969,1
82196,1
107310,0
20490,1
7411,1
15785,1
3338,1
42143,1
111598,0
63609,1
5772,1
36323,1
24032,1
17882,1
50868,1
67760,1
16370,1
78232,1
17843,1
49391,1
9761,1
8051,1
58763,1
71333,1
24879,1
46563,1
87470,1
13731,1
67681,1
67954,1
111077,0
16267,1
50856,1
13581,1
34452,1
1388,1
19981,1
14075,1
54336,1
12865,1
42312,1
55541,1
85968,1
45321,1
96761,0
58919,1
38744,1
75507,1
94403,0
99130,0
83406,1
72508,1
80997,1
98695,0
102237,0
48851,1
79674,1
61399,1
76758,1
24240,1
33831,1
14682,1
10791,1
23706,1
4125,1
104099,0
58619,0
71209,1
11413,1
38655,1
18523,1
73443,1
70347,1
114543,0
96,1
7236,1
6836,1
51184,1
113349,0
31295,1
45687,1
86583,1
9264,1
86350,1
10203,1
63378,1
70093,1
47925,1
6548,1
93657,0
90847,1
97499,0
87797,1
36248,1
48232,1
3049,1
57701,1
112683,0
4584,1
38378,1
9493,1
113568,0
36025,1
29620,1
876,1
55858,1
72503,1
10389,1
69635,1
105519,0
103875,0
85917,1
12286,1
99020,0
67787,1
72302,1
100086,0
80991,1
63488,1
18165,1
32246,1
114128,0
30946,1
3341,1
81572,1
100460,0
40874,1
89065,1
84279,1
51629,1
53190,1
38149,1
93065,1
40238,1
9657,1
38117,1
108285,0
114003,0
99301,0
113921,0
40764,1
67393,1
667,1
4294,1
14209,1
89392,1
102386,0
20292,1
45733,1
87801,1
52266,1
37138,1
78374,1
52017,1
77960,1
105995,0
43869,1
62018,1
107148,0
25899,1
25164,1
89633,1
93836,0
23868,1
67193,1
113953,0
115586,0
105157,0
108119,0
56452,1
38641,1
37271,1
106201,0
15997,1
11497,1
28086,1
113936,0
39953,1
100039,0
102174,0
106390,0
65931,1
9816,1
84078,1
88037,1
80503,1
71340,1
22876,1
25300,1
108009,0
574,1
108673,0
81162,1
104126,0
22191,1
2614,1
83527,1
87698,1
49671,1
16892,1
13525,1
29001,1
92710,1
86002,1
88762,1
62815,1
92882,1
110087,0
22457,1
23387,1
87717,1
21275,1
90941,1
29307,1
67456,1
47272,1
74170,1
43878,1
97360,0
15324,1
52439,1
51071,1
69120,1
66102,1
47596,1
45984,1
76667,1
96342,0
3807,1
52568,1
30668,1
44120,1
8536,1
18809,1
57314,1
107152,0
61874,1
20802,1
33649,1
2272,1
55004,1
58803,1
65054,1
60349,1
99637,0
10318,1
110034,0
35385,1
33132,1
53988,1
23073,1
25689,1
13461,1
19701,1
111701,0
89687,1
42106,1
82224,1
91777,1
73925,1
1778,1
55116,1
14492,1
53376,1
99907,0
106677,0
63121,1
93014,1
100793,0
14117,1
15899,1
27631,1
90052,1
88038,1
100019,0
55335,1
30922,1
86522,1
94823,0
39589,1
102519,0
28804,1
107137,0
15284,1
17469,1
72045,1
65008,1
14380,1
34527,1
62468,1
63333,1
11157,1
74860,1
94522,0
46059,1
72005,1
49725,1
13219,1
100711,0
44088,0
65636,1
40813,1
113326,0
102594,0
39088,1
108824,0
23285,1
24270,1
784,1
99483,0
51881,1
13754,1
61055,1
80590,1
73630,1
111675,0
48203,1
113403,0
19029,1
9412,1
107725,0
76549,1
114440,0
13183,1
115468,0
15911,1
56664,1
9500,1
75727,1
34480,1
50223,1
45751,1
54403,1
77005,1
55882,1
84061,1
42775,1
29384,1
54579,1
44235,1
110942,0
40271,1
5385,1
5468,1
96693,0
113753,0
973,1
67979,1
73788,1
58946,1
29809,1
51908,1
45766,1
4025,1
111626,0
78019,1
71909,1
9060,1
1894,1
41968,1
62668,1
88581,1
13285,1
30067,1
37553,1
95076,0
35134,1
41909,1
25684,1
107180,0
87332,1
38873,1
112710,0
82777,1
81602,1
79882,1
82708,1
113376,0
66407,0
15528,1
29916,1
74153,1
106879,0
105776,0
10358,1
599,1
40200,1
23074,1
89036,1
6317,1
86015,1
65580,1
99457,0
150,1
58613,1
63486,1
80095,1
49487,1
78781,1
88087,1
51917,1
50941,1
23378,1
87583,1
53465,1
21258,1
11384,1
7394,1
57329,1
101863,0
114414,0
63309,1
25190,1
79607,1
71839,1
88602,1
10092,1
65524,1
21114,1
35378,1
45610,1
50045,1
12431,1
12577,1
26613,1
18386,1
12335,1
5480,1
24463,1
67556,1
19388,1
16981,1
97909,0
90721,1
50153,1
6824,1
9306,1
98126,0
104300,0
6003,1
50256,1
15336,1
103143,0
41552,1
85761,1
98152,0
38270,1
47009,1
114053,0
16136,1
39214,1
12258,1
104460,0
64593,1
70867,1
34188,1
40435,1
82247,1
32566,1
66805,1
80445,1
57225,1
53431,1
46187,1
3555,1
48572,1
68557,1
58693,1
91490,1
95576,0
87347,1
32201,1
32015,1
102943,0
95305,0
87541,1
63684,1
50717,1
8650,1
84598,1
18217,1
67555,1
108883,0
90920,1
48200,1
27876,1
13144,1
8856,1
10063,1
72753,1
95147,0
35956,1
52101,1
112554,0
20138,1
70163,1
87822,1
100960,0
18496,1
4334,1
51230,1
62785,1
71046,1
31653,1
8337,1
12548,1
102898,0
79801,1
76119,1
24624,1
111432,0
83126,1
20982,1
72697,1
88382,1
113826,0
40176,1
1242,1
27893,1
30616,1
15424,1
46989,1
73266,1
32944,1
23945,1
34423,1
15403,1
15209,1
59489,1
112620,0
53921,1
63682,1
102919,0
22339,1
79988,1
41953,1
73742,1
58791,1
74249,1
78262,1
76199,1
56405,1
26535,1
97200,0
110099,0
78470,1
103109,0
70215,1
75478,1
83893,1
20219,1
32930,1
16787,1
16794,1
